entropy
-1.4426951595367387e-09
0.99999999711461
1.584962496393071
1.9999999942292197
2.321928087673887
2.2516291601743474
2.128085271677919
2.1556390550160915
2.197159716210674
2.1709505872411934
2.162644110833785
2.125814576480436
2.1996877875178527
2.1559680949324327
2.149255389955025
2.352216992806312
2.5366082442926343
2.48855485209398
2.5497873714241726
2.528212935742136
2.5528321515803385
2.5560542003144677
2.5831623597368134
2.725412885717484
2.778688558909537
2.7570041291771927
2.7813981382091573
2.7564291260438805
2.727827965971621
2.7395722504451627
2.752110411539173
2.7373008648157304
2.740878579604666
2.723800242161712
2.7760107775005407
2.7817536440386106
2.788269329074582
2.817961806437884
2.8016067857663756
2.786994422005827
2.805296896700047
2.807969947396113
2.811317580109008
2.8152756402524206
2.826241906664943
2.825861673523735
2.8145001507422087
2.8156733672715104
2.803274226293551
2.7893332400057975
2.8346577439325165
2.837596315033289
2.8578644268087863
2.8711354659234267
2.8791279953720426
2.8873035106321465
2.8748365864709258
2.8795197047798933
2.880960500254999
2.8797473385780843
2.8680185177868225
2.8707388335565813
2.8683224709457487
2.866339445963329
2.8731988142597653
2.8696903043941653
2.8738657972520807
2.8642369974026307
2.892086124961513
2.8966721533380007
2.894574903727699
2.899567461479755
2.8962417493938624
2.887450849819449
2.890718541236875
2.91105088576196
2.9263675252431884
2.937807363333869
2.9412272829146224
2.9393340202508482
2.9411156582135694
2.941308726739624
2.945385530014924
2.947659925659826
2.946837618806224
2.944832216191662
2.945958838612226
2.948890469466728
2.94884103386308
2.947635433208373
2.952751621457603
2.9518762925335196
2.9554487359295827
2.953713430655195
2.955995014185813
2.954608240009681
2.950419261351056
2.9517845425204725
2.9471499403570696
2.9454676764807806
2.9485746689193926
2.94820405979908
2.9502250611951446
2.9481991981970026
2.9493009423051015
2.9467313156414576
2.9569084986691614
2.957248513535355
2.9567586292842742
2.9563979785650045
2.9552948580350087
2.953521884238201
2.9554403201630195
2.957437093873365
2.9545891322119844
2.9540995577858586
2.9554288279923573
2.956840067152804
2.9574636293791263
2.95737573715066
2.955941214537483
2.9533479612919753
2.952852942592504
2.951129012331581
2.959953400534128
2.961174760381998
2.9617091621243588
2.959171909199845
2.957320784289297
2.9648042760992017
2.964948741128288
2.9645311659505174
2.961968603974455
2.968322805827249
2.968130580186109
2.9653532334005615
2.9707227870828037
2.9713632839662463
2.970881974960533
2.9704816788730986
2.9707288767512128
2.9699449489401077
2.969243033463492
2.9739135459616497
2.97283492738484
2.975261931357917
2.973856199520482
2.9745428582121787
2.9764611635823233
2.9757286893809196
2.979797676371661
2.9787268802253344
2.9821215104463246
2.982580556443628
2.9821384338752415
2.984964939351304
2.9837758763149416
2.9844477245343963
2.9829974661328733
2.981246235426815
2.9792142355523223
2.978782378219578
2.976559534022339
2.9771164909114676
2.9747137323147497
2.9737588617194315
2.974047534687752
2.973975111507806
2.97356619554637
2.973212306283673
2.9709175550741254
2.969967179897359
2.9675273496742243
2.96740969539847
2.966982218587283
2.969505910508432
2.9691643090083177
2.971262187109849
2.968903770718196
2.968706295155881
2.9718731506815663
2.9694266199885586
2.96680374195281
2.966467986669961
2.9661782437280992
2.96811274741541
2.9679004888425595
2.9674244871868325
2.969042214283866
2.9706830881625654
2.9700293058876888
2.9697107472361495
2.9710661530127975
2.9708227978566564
2.970335449655261
2.971780749775685
2.9716501421498362
2.9695694427835866
2.9689772015720246
2.9721126663339716
2.9713292248068943
2.970342746306862
2.973112929509689
2.9729557517930125
2.9753641524936474
2.976730629704447
2.9756803553451903
2.973818873679507
2.9735739123739418
